"For ex: fa-plus-square-o. Find more class at <a target=""_blank"" href=""http://fontawesome.io/icons/"">here</a>","For ex: fa-plus-square-o. Find more class at <a target=""_blank"" href=""http://fontawesome.io/icons/"">here</a>",module,Netbaseteam_Faq
Description,Description,module,Netbaseteam_Faq
"FAQ Category Information","FAQ Category Information",module,Netbaseteam_Faq
"Back to My Orders","Back to My Orders",module,Netbaseteam_Faq
"View Another Order","View Another Order",module,Netbaseteam_Faq
"The data has been deleted.","The data has been deleted.",module,Netbaseteam_Faq
"We can't find a data to delete.","We can't find a data to delete.",module,Netbaseteam_Faq
"FAQ Category","FAQ Category",module,Netbaseteam_Faq
"FAQ Category Infomation","FAQ Category Infomation",module,Netbaseteam_Faq
"This staff no longer exists.","This staff no longer exists.",module,Netbaseteam_Faq
"Edit Grid","Edit Grid",module,Netbaseteam_Faq
"New Grid","New Grid",module,Netbaseteam_Faq
"The Data has been saved.","The Data has been saved.",module,Netbaseteam_Faq
"Something went wrong while saving the data.","Something went wrong while saving the data.",module,Netbaseteam_Faq
"A total of %1 element(s) have been deleted.","A total of %1 element(s) have been deleted.",module,Netbaseteam_Faq
"A total of %1 record(s) have been updated.","A total of %1 record(s) have been updated.",module,Netbaseteam_Faq
"Something went wrong while updating the product(s) status.","Something went wrong while updating the product(s) status.",module,Netbaseteam_Faq
FAQ,FAQ,module,Netbaseteam_Faq
"Manage FAQ","Manage FAQ",module,Netbaseteam_Faq
"This faq no longer exists.","This faq no longer exists.",module,Netbaseteam_Faq
"Edit FAQ","Edit FAQ",module,Netbaseteam_Faq
"New FAQ ","New FAQ ",module,Netbaseteam_Faq
"FAQ ","FAQ ",module,Netbaseteam_Faq
"Something went wrong while send the data.","Something went wrong while send the data.",module,Netbaseteam_Faq
"Your question has sent successfully, we will answer this question as soon as possible","Your question has sent successfully, we will answer this question as soon as possible",module,Netbaseteam_Faq
"Uploaded image is not valid.","Uploaded image is not valid.",module,Netbaseteam_Faq
"Incorrect CAPTCHA","Incorrect CAPTCHA",module,Netbaseteam_Faq
name,name,module,Netbaseteam_Faq
description,description,module,Netbaseteam_Faq
answer,answer,module,Netbaseteam_Faq
"Created by author_name","Created by author_name",module,Netbaseteam_Faq
"'on ' .","'on ' .",module,Netbaseteam_Faq
"Ask Us Question","Ask Us Question",module,Netbaseteam_Faq
Name:,Name:,module,Netbaseteam_Faq
Email:,Email:,module,Netbaseteam_Faq
Question:,Question:,module,Netbaseteam_Faq
Search,Search,module,Netbaseteam_Faq
"No Most FAQ Result","No Most FAQ Result",module,Netbaseteam_Faq
"FAQ's Related","FAQ's Related",module,Netbaseteam_Faq
"Vous avez d'autres questions?","Vous avez d'autres questions?",module,Netbaseteam_Faq
"Voir toutes les FAQS","Voir toutes les FAQS",module,Netbaseteam_Faq
"No FAQ Founded","No FAQ Founded",module,Netbaseteam_Faq
"Search FAQ for: ""' . . '""","Search FAQ for: ""' . . '""",module,Netbaseteam_Faq
". ' FAQ(s) Founded'",". ' FAQ(s) Founded'",module,Netbaseteam_Faq
"'Tag:  ' .","'Tag:  ' .",module,Netbaseteam_Faq
Category,Category,module,Netbaseteam_Faq
Tags,Tags,module,Netbaseteam_Faq
". '/tag/' .",". '/tag/' .",module,Netbaseteam_Faq
"Payment Information","Payment Information",module,Netresearch_OPS
Alias,Alias,module,Netresearch_OPS
"Payment method","Payment method",module,Netresearch_OPS
"Credit Card Type","Credit Card Type",module,Netresearch_OPS
"Card Number/Account Number","Card Number/Account Number",module,Netresearch_OPS
"Expiration Date","Expiration Date",module,Netresearch_OPS
"Card Holder","Card Holder",module,Netresearch_OPS
State,State,module,Netresearch_OPS
Action,Action,module,Netresearch_OPS
Delete,Delete,module,Netresearch_OPS
Save,Save,module,Netresearch_OPS
"Categories configuration","Categories configuration",module,Netresearch_OPS
"Categorie's %1 configuration","Categorie's %1 configuration",module,Netresearch_OPS
"Kwixo category","Kwixo category",module,Netresearch_OPS
"Apply to sub-categories","Apply to sub-categories",module,Netresearch_OPS
"Resend payment information","Resend payment information",module,Netresearch_OPS
"Refresh payment status","Refresh payment status",module,Netresearch_OPS
AccountNo,AccountNo,module,Netresearch_OPS
Brand,Brand,module,Netresearch_OPS
Title,Title,module,Netresearch_OPS
"Add Brand","Add Brand",module,Netresearch_OPS
"Add Method","Add Method",module,Netresearch_OPS
"With this setting the customer will be redirected to the Ingenico ePayments paypage with the look and feel of your shop. </br> The template used can be seen here: </br>","With this setting the customer will be redirected to the Ingenico ePayments paypage with the look and feel of your shop. </br> The template used can be seen here: </br>",module,Netresearch_OPS
"Incoming Ingenico ePayments Feedback\n\nRequest Path: %1\nParams: %2\n\nOrder not valid\n","Incoming Ingenico ePayments Feedback\n\nRequest Path: %1\nParams: %2\n\nOrder not valid\n",module,Netresearch_OPS
"Order is not valid","Order is not valid",module,Netresearch_OPS
"Incoming Ingenico ePayments Feedback\n\nRequest Path: %1\nParams: %2\n","Incoming Ingenico ePayments Feedback\n\nRequest Path: %1\nParams: %2\n",module,Netresearch_OPS
"Hash is not valid","Hash is not valid",module,Netresearch_OPS
"Log file could not be retrieved.","Log file could not be retrieved.",module,Netresearch_OPS
"Payment information has been resend to customer.","Payment information has been resend to customer.",module,Netresearch_OPS
"Payment information could not be sent.","Payment information could not be sent.",module,Netresearch_OPS
"Incoming accepted Ingenico ePayments Alias Feedback\n\nRequest Path: %1\nParams: %2\n","Incoming accepted Ingenico ePayments Alias Feedback\n\nRequest Path: %1\nParams: %2\n",module,Netresearch_OPS
"Removed alias %1.","Removed alias %1.",module,Netresearch_OPS
"Could not remove alias %1.","Could not remove alias %1.",module,Netresearch_OPS
"Incoming exception Ingenico ePayments Alias Feedback\n\nRequest Path: %1\nParams: %2\n","Incoming exception Ingenico ePayments Alias Feedback\n\nRequest Path: %1\nParams: %2\n",module,Netresearch_OPS
"Data succesfully deleted.","Data succesfully deleted.",module,Netresearch_OPS
"Shipping configuration","Shipping configuration",module,Netresearch_OPS
"My payment information","My payment information",module,Netresearch_OPS
"Removed payment information %1.","Removed payment information %1.",module,Netresearch_OPS
"Could not remove payment information %1.","Could not remove payment information %1.",module,Netresearch_OPS
"'Exception in acceptAction: ' .","'Exception in acceptAction: ' .",module,Netresearch_OPS
"Your payment information was declined. Please select another payment method.","Your payment information was declined. Please select another payment method.",module,Netresearch_OPS
"Hash not valid","Hash not valid",module,Netresearch_OPS
"Not possible to reenter the payment details for order %1","Not possible to reenter the payment details for order %1",module,Netresearch_OPS
"invalid status provided","invalid status provided",module,Netresearch_OPS
"Warning, transaction count is %1 instead of 1 for the Payid '%2', order '%3' and Operation '%4'.","Warning, transaction count is %1 instead of 1 for the Payid '%2', order '%3' and Operation '%4'.",module,Netresearch_OPS
"Ingenico ePayments Payment failed","Ingenico ePayments Payment failed",module,Netresearch_OPS
"Successfully added Kwixo category mapping","Successfully added Kwixo category mapping",module,Netresearch_OPS
"Invalid form data provided","Invalid form data provided",module,Netresearch_OPS
"Invalid id provided","Invalid id provided",module,Netresearch_OPS
"Invalid kwixo category provided","Invalid kwixo category provided",module,Netresearch_OPS
"Invalid category provided","Invalid category provided",module,Netresearch_OPS
"Module Secureset: %1","Module Secureset: %1",module,Netresearch_OPS
"Trying again with non-utf8 secureset","Trying again with non-utf8 secureset",module,Netresearch_OPS
"Checking hashes\nHashed String by Magento: %1\nHashed String by Ingenico ePayments: %2","Checking hashes\nHashed String by Magento: %1\nHashed String by Ingenico ePayments: %2",module,Netresearch_OPS
"Order can not be saved.","Order can not be saved.",module,Netresearch_OPS
"Process outgoing transaction","Process outgoing transaction",module,Netresearch_OPS
"A technical problem arose during payment process, giving unpredictable result. Ingenico ePayments status: %1.","A technical problem arose during payment process, giving unpredictable result. Ingenico ePayments status: %1.",module,Netresearch_OPS
"An unknown exception was thrown in the payment process. Ingenico ePayments status: %1.","An unknown exception was thrown in the payment process. Ingenico ePayments status: %1.",module,Netresearch_OPS
"Waiting for payment. Ingenico ePayments status: %1.","Waiting for payment. Ingenico ePayments status: %1.",module,Netresearch_OPS
"Authorization uncertain. Ingenico ePayments status: %1.","Authorization uncertain. Ingenico ePayments status: %1.",module,Netresearch_OPS
"Processed by Ingenico ePayments. Payment ID: %1. Ingenico ePayments status: %2.","Processed by Ingenico ePayments. Payment ID: %1. Ingenico ePayments status: %2.",module,Netresearch_OPS
"Unknown Ingenico ePayments state for this order. Please check Ingenico ePayments backend for this order.","Unknown Ingenico ePayments state for this order. Please check Ingenico ePayments backend for this order.",module,Netresearch_OPS
"$salesObject is not a quote or an order instance","$salesObject is not a quote or an order instance",module,Netresearch_OPS
"Billing address contains invalid data","Billing address contains invalid data",module,Netresearch_OPS
"Shipping address contains invalid data","Shipping address contains invalid data",module,Netresearch_OPS
"Ingenico ePayments server is temporarily not available, please try again later.","Ingenico ePayments server is temporarily not available, please try again later.",module,Netresearch_OPS
"Direct Link Request/Response in Ingenico ePayments \n\nRequest: %1\nResponse: %2\nMagento-URL: %3\nAPI-URL: %4","Direct Link Request/Response in Ingenico ePayments \n\nRequest: %1\nResponse: %2\nMagento-URL: %3\nAPI-URL: %4",module,Netresearch_OPS
"An error occured during the Ingenico ePayments request. Your action could not be executed.","An error occured during the Ingenico ePayments request. Your action could not be executed.",module,Netresearch_OPS
"Invalid payment information","Invalid payment information",module,Netresearch_OPS
"An error occured during the Ingenico ePayments request. Your action could not be executed. Message: ""%1"".","An error occured during the Ingenico ePayments request. Your action could not be executed. Message: ""%1"".",module,Netresearch_OPS
"operation %1 not supported","operation %1 not supported",module,Netresearch_OPS
"File ' . . ' does not exist or is not readable.","File ' . . ' does not exist or is not readable.",module,Netresearch_OPS
"Function fseek on file ' . . ' failed.","Function fseek on file ' . . ' failed.",module,Netresearch_OPS
"Order has been authorized, but not captured/paid yet.","Order has been authorized, but not captured/paid yet.",module,Netresearch_OPS
"--Please Select--","--Please Select--",module,Netresearch_OPS
"Miscellaneous Countries","Miscellaneous Countries",module,Netresearch_OPS
"You already sent a void request. Please wait until the void request will be acknowledged.","You already sent a void request. Please wait until the void request will be acknowledged.",module,Netresearch_OPS
"Order can no longer be voided. You have to refund the order online.","Order can no longer be voided. You have to refund the order online.",module,Netresearch_OPS
"Invalid payment information provided!","Invalid payment information provided!",module,Netresearch_OPS
"The data you have provided can not be processed by Ingenico ePayments","The data you have provided can not be processed by Ingenico ePayments",module,Netresearch_OPS
"Please make sure that the displayed data is correct.","Please make sure that the displayed data is correct.",module,Netresearch_OPS
"Please make sure that your street and house number are correct.","Please make sure that your street and house number are correct.",module,Netresearch_OPS
"Register Order %1 in Ingenico ePayments \n\nAll form fields: %2\nIngenico ePayments String to hash: %3\nHash: %4","Register Order %1 in Ingenico ePayments \n\nAll form fields: %2\nIngenico ePayments String to hash: %3\nHash: %4",module,Netresearch_OPS
"Customer got redirected to Ingenico ePayments for %1. Awaiting feedback.","Customer got redirected to Ingenico ePayments for %1. Awaiting feedback.",module,Netresearch_OPS
"The order can not be accepted via Magento. For the actual status of the payment check the Ingenico ePayments backend.","The order can not be accepted via Magento. For the actual status of the payment check the Ingenico ePayments backend.",module,Netresearch_OPS
"Order has been canceled permanently in Magento. Changes in Ingenico ePayments platform will no longer be considered.","Order has been canceled permanently in Magento. Changes in Ingenico ePayments platform will no longer be considered.",module,Netresearch_OPS
"There is already one creditmemo in the queue. The Creditmemo will be created automatically as soon as Ingenico ePayments sends an acknowledgement.","There is already one creditmemo in the queue. The Creditmemo will be created automatically as soon as Ingenico ePayments sends an acknowledgement.",module,Netresearch_OPS
"The order was cancelled manually. The Ingenico ePayments-state is 0 or null.","The order was cancelled manually. The Ingenico ePayments-state is 0 or null.",module,Netresearch_OPS
"Please use void to cancel the operation.","Please use void to cancel the operation.",module,Netresearch_OPS
"Status %1 can not be voided.","Status %1 can not be voided.",module,Netresearch_OPS
"You already sent a capture request. Please wait until the capture request is acknowledged.","You already sent a capture request. Please wait until the capture request is acknowledged.",module,Netresearch_OPS
"There is one void request waiting. Please wait until this request is acknowledged.","There is one void request waiting. Please wait until this request is acknowledged.",module,Netresearch_OPS
"Validation failed %1","Validation failed %1",module,Netresearch_OPS
"Can not handle status %1.","Can not handle status %1.",module,Netresearch_OPS
"%1 is not a authorize status!","%1 is not a authorize status!",module,Netresearch_OPS
"Please have a look in Ingenico ePayments backend for more information.","Please have a look in Ingenico ePayments backend for more information.",module,Netresearch_OPS
"Payment failed because the authorization was declined! Please choose another payment method.","Payment failed because the authorization was declined! Please choose another payment method.",module,Netresearch_OPS
"Order does not allow to be canceled.","Order does not allow to be canceled.",module,Netresearch_OPS
"%1 is not a capture status!","%1 is not a capture status!",module,Netresearch_OPS
"%1 is not a refund status!","%1 is not a refund status!",module,Netresearch_OPS
"Refund refused by Ingenico ePayments.","Refund refused by Ingenico ePayments.",module,Netresearch_OPS
"Could not cancel creditmemo","Could not cancel creditmemo",module,Netresearch_OPS
"%1 is not a special status!","%1 is not a special status!",module,Netresearch_OPS
"Customer redirected for 3DS authorization.","Customer redirected for 3DS authorization.",module,Netresearch_OPS
"Customer received your payment instructions, waiting for actual payment.","Customer received your payment instructions, waiting for actual payment.",module,Netresearch_OPS
"Ingenico ePayments status 0, the action failed.","Ingenico ePayments status 0, the action failed.",module,Netresearch_OPS
"Received Ingenico ePayments feedback status update with final status %1.","Received Ingenico ePayments feedback status update with final status %1.",module,Netresearch_OPS
"Received Ingenico ePayments feedback status update with intermediate status %1.","Received Ingenico ePayments feedback status update with intermediate status %1.",module,Netresearch_OPS
"Received Ingenico ePayments feedback status update with refused status %1.","Received Ingenico ePayments feedback status update with refused status %1.",module,Netresearch_OPS
"Received Ingenico ePayments feedback status update with suspected fraud status %1.","Received Ingenico ePayments feedback status update with suspected fraud status %1.",module,Netresearch_OPS
"%1 is not a void status!","%1 is not a void status!",module,Netresearch_OPS
"Received Ingenico ePayments status %1. Order cancelled.","Received Ingenico ePayments status %1. Order cancelled.",module,Netresearch_OPS
"Order could not be found.","Order could not be found.",module,Netresearch_OPS
value,value,module,Netresearch_OPS
"Food & gastronomy","Food & gastronomy",module,Netresearch_OPS
"Car & Motorbike","Car & Motorbike",module,Netresearch_OPS
"Culture & leisure","Culture & leisure",module,Netresearch_OPS
"Home & garden","Home & garden",module,Netresearch_OPS
Appliances,Appliances,module,Netresearch_OPS
"Auctions and bulk purchases","Auctions and bulk purchases",module,Netresearch_OPS
"Flowers & gifts","Flowers & gifts",module,Netresearch_OPS
"Computer & software","Computer & software",module,Netresearch_OPS
"Health & beauty","Health & beauty",module,Netresearch_OPS
"Services for individuals","Services for individuals",module,Netresearch_OPS
"Services for professionals","Services for professionals",module,Netresearch_OPS
Sports,Sports,module,Netresearch_OPS
"Clothing & accessories","Clothing & accessories",module,Netresearch_OPS
"Travel & tourism","Travel & tourism",module,Netresearch_OPS
"Hifi, photo & video","Hifi, photo & video",module,Netresearch_OPS
"Telephony & communication","Telephony & communication",module,Netresearch_OPS
"Jewelry & precious metals","Jewelry & precious metals",module,Netresearch_OPS
"Baby articles and accessories","Baby articles and accessories",module,Netresearch_OPS
"Sound & light","Sound & light",module,Netresearch_OPS
"--Please select--","--Please select--",module,Netresearch_OPS
"Pick up at merchant","Pick up at merchant",module,Netresearch_OPS
"Collection point (Kiala...)","Collection point (Kiala...)",module,Netresearch_OPS
